SEG_ID	Doc	Source	Tagged_Source	Target	MT	Tagged_Target	Error Category	Severity	Annotator_ID
2	doc100	This was a cross-sectional study using records of flu-like syndrome cases containing results of COVID-19 diagnostic tests in the Brazilian state capitals and Federal District, held on the e-SUS Notifica system, from March 1st, 2020 to August 18th, 2020.		Se trata de un estudio transversal mediante registros de casos de síndrome gripal con resultados de pruebas diagnósticas COVID-19 en las capitales de los estados brasileños y Distrito Federal, realizado en el sistema e-SUS Núcleo, desde el 1.	talp_upc_run1	Se trata de un estudio transversal mediante registros de casos de síndrome gripal con resultados de pruebas diagnósticas COVID-19 en las capitales de los estados brasileños y Distrito Federal, realizado en el sistema <tag>e-SUS Núcleo</tag>, desde el 1.	Accuracy - Mistranslation	Critical	288846
2	doc100	This was a cross-sectional study using records of flu-like syndrome cases containing results of COVID-19 diagnostic tests in the Brazilian state capitals and Federal District, held on the e-SUS Notifica system, from March 1st, 2020 to August 18th, 2020.	This was a cross-sectional study using records of flu-like syndrome cases containing results of COVID-19 diagnostic tests in the Brazilian state capitals and Federal District, held on the e-SUS Notifica system, from <tag>March 1st, 2020 to August 18th, 2020</tag>.	Se trata de un estudio transversal mediante registros de casos de síndrome gripal con resultados de pruebas diagnósticas COVID-19 en las capitales de los estados brasileños y Distrito Federal, realizado en el sistema e-SUS Núcleo, desde el 1.	talp_upc_run1		Accuracy - Omission	Critical	288846
3	doc100	The time interval between symptom onset and testing was compared using the ANOVA test, classifying it according to test adequacy/timeliness.		Se comparó el intervalo de tiempo entre el inicio de los síntomas y la prueba con la prueba ANOVA, clasificándola según la adecuación de la prueba / oportunidad.	talp_upc_run1	Se comparó el intervalo de tiempo entre el inicio de los síntomas y la <tag>prueba con la prueba</tag> ANOVA, clasificándola según la adecuación de la prueba / oportunidad.	Style - Non-fluent	Neutral	288846
3	doc100	The time interval between symptom onset and testing was compared using the ANOVA test, classifying it according to test adequacy/timeliness.		Se comparó el intervalo de tiempo entre el inicio de los síntomas y la prueba con la prueba ANOVA, clasificándola según la adecuación de la prueba / oportunidad.	talp_upc_run1	Se comparó el intervalo de tiempo entre el inicio de los síntomas y la prueba con la prueba ANOVA, clasificándola según <tag>la adecuación</tag> de la prueba / oportunidad.	Accuracy - Mistranslation	Major	288846
3	doc100	The time interval between symptom onset and testing was compared using the ANOVA test, classifying it according to test adequacy/timeliness.		Se comparó el intervalo de tiempo entre el inicio de los síntomas y la prueba con la prueba ANOVA, clasificándola según la adecuación de la prueba / oportunidad.	talp_upc_run1	Se comparó el intervalo de tiempo entre el inicio de los síntomas y la prueba con la prueba ANOVA, clasificándola según la adecuación de la <tag>prueba / oportunidad</tag>.	Linguistic Conventions - Punctuation	Minor	288846
4	doc100	Taking 1,942,514 notifications, average time between symptom onset and testing was 10.2 days (±17.1).		Tomando 1.942.514 notificaciones, el tiempo medio entre inicio de síntomas y realización de pruebas fue de 10,2 días (± 17,1).	talp_upc_run1	<tag>Tomando</tag> 1.942.514 notificaciones, el tiempo medio entre inicio de síntomas y realización de pruebas fue de 10,2 días (± 17,1).	Style - Non-fluent	Minor	288846
4	doc100	Taking 1,942,514 notifications, average time between symptom onset and testing was 10.2 days (±17.1).		Tomando 1.942.514 notificaciones, el tiempo medio entre inicio de síntomas y realización de pruebas fue de 10,2 días (± 17,1).	talp_upc_run1	Tomando <tag>1.942.514</tag> notificaciones, el tiempo medio entre inicio de síntomas y realización de pruebas fue de 10,2 días (± 17,1).	Locale Conventions - Number format	Minor	288846
4	doc100	Taking 1,942,514 notifications, average time between symptom onset and testing was 10.2 days (±17.1).		Tomando 1.942.514 notificaciones, el tiempo medio entre inicio de síntomas y realización de pruebas fue de 10,2 días (± 17,1).	talp_upc_run1	Tomando 1.942.514 notificaciones, el tiempo medio entre <tag>inicio de síntomas y realización de pruebas</tag> fue de 10,2 días (± 17,1).	Linguistic Conventions - Grammar	Minor	288846
5	doc100	Among those tested, females (55.1%), people aged 20-39 years (43.8%), and the Southeast region of Brazil (43.0%) predominated.		Entre los evaluados predominaron las mujeres (55,1%), las personas de 20 a 39 años (43,8%) y la región sureste de Brasil (43,0%).	talp_upc_run1				288846
6	doc100	58.8% of IgM ELISA tests were performed at an adequate time while 68.0% of rapid antigen tests were not performed at an adequate time.		El 58,8% de las pruebas de ELISA IgM se realizaron en un momento adecuado, mientras que el 68,0% de las pruebas de antígeno rápido no se realizaron en un momento adecuado.	talp_upc_run1	El 58,8% de las pruebas de ELISA IgM se realizaron en <tag>un</tag> momento adecuado, mientras que el 68,0% de las pruebas de antígeno rápido no se realizaron en un momento adecuado.	Style - Non-fluent	Minor	288846
6	doc100	58.8% of IgM ELISA tests were performed at an adequate time while 68.0% of rapid antigen tests were not performed at an adequate time.		El 58,8% de las pruebas de ELISA IgM se realizaron en un momento adecuado, mientras que el 68,0% de las pruebas de antígeno rápido no se realizaron en un momento adecuado.	talp_upc_run1	El 58,8% de las pruebas de ELISA IgM se realizaron en un momento adecuado, mientras que el <tag>68,0%</tag> de las pruebas de antígeno rápido no se realizaron en un momento adecuado.	Linguistic Conventions - Punctuation	Minor	288846
6	doc100	58.8% of IgM ELISA tests were performed at an adequate time while 68.0% of rapid antigen tests were not performed at an adequate time.		El 58,8% de las pruebas de ELISA IgM se realizaron en un momento adecuado, mientras que el 68,0% de las pruebas de antígeno rápido no se realizaron en un momento adecuado.	talp_upc_run1	El 58,8% de las pruebas de ELISA IgM se realizaron en un momento adecuado, mientras que el 68,0% de las pruebas de antígeno rápido no se realizaron en <tag>un</tag> momento adecuado.	Linguistic Conventions - Grammar	Minor	288846
7	doc100	Inadequacy was found between symptom onset and time taken to test for COVID-19 in the Brazilian regions.		Se encontró insuficiencia entre el inicio de los síntomas y el tiempo de prueba para COVID-19 en las regiones brasileñas.	talp_upc_run1	<tag>Se encontró insuficiencia</tag> entre el inicio de los síntomas y el tiempo de prueba para COVID-19 en las regiones brasileñas.	Accuracy - Mistranslation	Major	288846
7	doc100	Inadequacy was found between symptom onset and time taken to test for COVID-19 in the Brazilian regions.		Se encontró insuficiencia entre el inicio de los síntomas y el tiempo de prueba para COVID-19 en las regiones brasileñas.	talp_upc_run1	Se encontró insuficiencia entre el inicio de los síntomas y el <tag>tiempo de prueba para COVID-19</tag> en las regiones brasileñas.	Style - Non-fluent	Major	288846
1	doc12	The current study contributes to a sparse literature on moderators of Functional Family Therapy (FFT) by examining whether responsiveness to FFT, measured by a broad range of outcomes, varies by adolescent gender, age, and their interaction.		El presente estudio contribuye a una escasa literatura sobre los moderadores de la Terapia Familiar Funcional (FFT), examinando si la respuesta a la FFT, medida por una amplia gama de resultados, varía según el género, la edad y su interacción.	talp_upc_run1	El presente estudio contribuye a una escasa literatura sobre los moderadores de la Terapia Familiar Funcional <tag>(FFT),</tag> examinando si la respuesta a la FFT, medida por una amplia gama de resultados, varía según el género, la edad y su interacción.	Accuracy - Untranslated	Major	288846
1	doc12	The current study contributes to a sparse literature on moderators of Functional Family Therapy (FFT) by examining whether responsiveness to FFT, measured by a broad range of outcomes, varies by adolescent gender, age, and their interaction.		El presente estudio contribuye a una escasa literatura sobre los moderadores de la Terapia Familiar Funcional (FFT), examinando si la respuesta a la FFT, medida por una amplia gama de resultados, varía según el género, la edad y su interacción.	talp_upc_run1	El presente estudio contribuye a una escasa literatura sobre los moderadores de la Terapia Familiar Funcional (FFT), examinando si la respuesta a la <tag>FFT,</tag> medida por una amplia gama de resultados, varía según el género, la edad y su interacción.	Accuracy - Mistranslation	Major	288846
1	doc12	The current study contributes to a sparse literature on moderators of Functional Family Therapy (FFT) by examining whether responsiveness to FFT, measured by a broad range of outcomes, varies by adolescent gender, age, and their interaction.		El presente estudio contribuye a una escasa literatura sobre los moderadores de la Terapia Familiar Funcional (FFT), examinando si la respuesta a la FFT, medida por una amplia gama de resultados, varía según el género, la edad y su interacción.	talp_upc_run1	El presente estudio contribuye a una escasa literatura sobre los moderadores de la Terapia Familiar Funcional (FFT), examinando si la respuesta a la FFT, medida por una amplia gama de <tag>resultados,</tag> varía según el género, la edad y su interacción.	Linguistic Conventions - Punctuation	Minor	288846
2	doc12	This study was informed by 687 families (n, adolescents = 581; n, caregivers = 933) and utilized a pre-post comparison design.		Este estudio fue informado por 687 familias (n, adolescentes = 581; n, cuidadores = 933) y utilizó un diseño de comparación pre-post.	talp_upc_run1	Este estudio fue informado por 687 familias (n, adolescentes = 581; n, cuidadores = 933) y utilizó un diseño de comparación <tag>pre-post.</tag>	Accuracy - Untranslated	Major	288846
2	doc12	This study was informed by 687 families (n, adolescents = 581; n, caregivers = 933) and utilized a pre-post comparison design.		Este estudio fue informado por 687 familias (n, adolescentes = 581; n, cuidadores = 933) y utilizó un diseño de comparación pre-post.	talp_upc_run1	Este estudio <tag>fue informado</tag> por 687 familias (n, adolescentes = 581; n, cuidadores = 933) y utilizó un diseño de comparación pre-post.	Accuracy - Mistranslation	Major	288846
3	doc12	Fixed-effects regressions with gender, age, and their interaction included as explanatory variables were conducted to calculate the average change in youth mental health, callous-unemotional traits, academic outcomes, substance use, and family functioning.		Se llevaron a cabo regresiones de efectos fijos con el género, la edad y su interacción, incluidas como variables explicativas, para calcular el cambio medio en la salud mental de los jóvenes, rasgos inemocionales, resultados académicos, consumo de sustancias y funcionamiento familiar.	talp_upc_run1	Se llevaron a cabo regresiones de efectos fijos con el género, la edad y su interacción, incluidas como variables explicativas, para calcular el cambio medio en la salud mental de los jóvenes, <tag>rasgos inemocionales</tag>, resultados académicos, consumo de sustancias y funcionamiento familiar.	Accuracy - Mistranslation	Major	288846
4	doc12	Moderation analyses revealed that according to parent report, girls had significantly greater improvements in peer problems and family functioning, and boys benefited more in increased liking of school.		Los análisis de moderación revelaron que, según el reporte de los padres, las niñas tuvieron mejoras significativamente mayores en los problemas con los compañeros y el funcionamiento familiar, y los niños se beneficiaron más en el aumento del gusto por la escuela.	talp_upc_run1	Los análisis de moderación revelaron que, <tag>según el reporte</tag> de los padres, las niñas tuvieron mejoras significativamente mayores en los problemas con los compañeros y el funcionamiento familiar, y los niños se beneficiaron más en el aumento del gusto por la escuela.	Style - Non-fluent	Major	288846
4	doc12	Moderation analyses revealed that according to parent report, girls had significantly greater improvements in peer problems and family functioning, and boys benefited more in increased liking of school.		Los análisis de moderación revelaron que, según el reporte de los padres, las niñas tuvieron mejoras significativamente mayores en los problemas con los compañeros y el funcionamiento familiar, y los niños se beneficiaron más en el aumento del gusto por la escuela.	talp_upc_run1	Los análisis de moderación revelaron que, según el reporte de los padres, las niñas tuvieron mejoras significativamente mayores en los problemas con los compañeros y el funcionamiento familiar, y los niños se beneficiaron más en el aumento del <tag>gusto</tag> por la escuela.	Style - Non-fluent	Major	288846
5	doc12	There were differential effects by age, such that older youth had less beneficial mental health outcomes and a smaller decrease in frequency of hash use.		Hubo efectos diferenciales por edad, de manera que los jóvenes mayores tuvieron resultados menos beneficiosos en salud mental y una menor disminución en la frecuencia de uso de colirio.	talp_upc_run1	Hubo efectos diferenciales por edad, de manera que los jóvenes mayores tuvieron resultados menos beneficiosos en salud mental y una menor disminución en la frecuencia de uso de <tag>colirio</tag>.	Terminology - Wrong term	Critical	288846
6	doc12	The gender by age interaction was significant for adolescents' report of mental health and family functioning outcomes, which suggests that girls benefit from FFT less than boys during early adolescence, but benefit more than boys in late adolescence.		La interacción género por edad fue significativa para el reporte de resultados de salud mental y funcionamiento familiar en adolescentes, lo que sugiere que las niñas se benefician de la FFT menos que los niños durante la adolescencia temprana, pero se benefician más que los niños.	talp_upc_run1	La <tag>interacción género por edad</tag> fue significativa para el reporte de resultados de salud mental y funcionamiento familiar en adolescentes, lo que sugiere que las niñas se benefician de la FFT menos que los niños durante la adolescencia temprana, pero se benefician más que los niños.	Style - Non-fluent	Major	288846
6	doc12	The gender by age interaction was significant for adolescents' report of mental health and family functioning outcomes, which suggests that girls benefit from FFT less than boys during early adolescence, but benefit more than boys in late adolescence.		La interacción género por edad fue significativa para el reporte de resultados de salud mental y funcionamiento familiar en adolescentes, lo que sugiere que las niñas se benefician de la FFT menos que los niños durante la adolescencia temprana, pero se benefician más que los niños.	talp_upc_run1	La interacción género por edad fue significativa para el reporte de resultados de salud mental y funcionamiento familiar en adolescentes, lo que sugiere que las niñas se benefician de la <tag>FFT</tag> menos que los niños durante la adolescencia temprana, pero se benefician más que los niños.	Accuracy - Untranslated	Major	288846
6	doc12	The gender by age interaction was significant for adolescents' report of mental health and family functioning outcomes, which suggests that girls benefit from FFT less than boys during early adolescence, but benefit more than boys in late adolescence.	The gender by age interaction was significant for adolescents' report of mental health and family functioning outcomes, which suggests that girls benefit from FFT less than boys during early adolescence, but benefit more than boys <tag>in late adolescence</tag>.	La interacción género por edad fue significativa para el reporte de resultados de salud mental y funcionamiento familiar en adolescentes, lo que sugiere que las niñas se benefician de la FFT menos que los niños durante la adolescencia temprana, pero se benefician más que los niños.	talp_upc_run1		Accuracy - Omission	Critical	288846
7	doc12	This finding adds to literature which has evidenced that family functioning is particularly important for girls by suggesting that FFT is important for improving older girls' mental health and family functioning in particular.		Este hallazgo se suma a la literatura que ha evidenciado que el funcionamiento familiar es particularmente importante para las niñas, al sugerir que la FFT es importante para mejorar la salud mental de las niñas mayores y el funcionamiento familiar en particular.	talp_upc_run1	Este hallazgo se suma a la literatura que ha evidenciado que el funcionamiento familiar es particularmente importante para las niñas, al sugerir que la <tag>FFT</tag> es importante para mejorar la salud mental de las niñas mayores y el funcionamiento familiar en particular.	Accuracy - Untranslated	Major	288846
8	doc12	The study's results expand the examination of outcomes of FFT to include academic outcomes, and provide insight into key factors that should be considered in addressing adolescent behavioral problems and family functioning.		Los resultados del estudio amplían el examen de los resultados de la FFT para incluir los resultados académicos, y proporcionan información sobre los factores clave que deben tenerse en cuenta al abordar los problemas de conducta de los adolescentes y el funcionamiento familiar.	talp_upc_run1				288846
1	doc16	This study aimed to elucidate the mechanism underlying the effect of parental attachment on post-traumatic growth (PTG) among adolescents.		Este estudio tuvo como objetivo dilucidar el mecanismo subyacente al efecto del apego parental sobre el crecimiento postraumático (GTP) en adolescentes.	talp_upc_run1				288846
2	doc16	Nine and a half years after the Wenchuan earthquake, 872 adolescents in China were assessed using self-reported questionnaires.		Nueve años y medio después del terremoto de Wenchuan, 872 adolescentes en China fueron evaluados mediante cuestionarios autodeclarados.	talp_upc_run1	Nueve años y medio después del terremoto de Wenchuan, 872 adolescentes en China fueron evaluados mediante cuestionarios <tag>autodeclarados</tag>.	Terminology - Wrong term	Minor	288846
3	doc16	The results showed that parental attachment had a direct association with PTG, two significant one-step indirect associations with PTG (through justice beliefs and cognitive reappraisal), two significant two-step indirect associations (through feelings of safety via justice beliefs and justice beliefs via cognitive reappraisal), and one significant three-step indirect association (through feelings of safety via justice beliefs by cognitive reappraisal).		Los resultados mostraron que el apego parental tuvo una asociación directa con PTG, dos asociaciones indirectas significativas en un solo paso con PTG (mediante creencias de justicia y reevaluación cognitiva), dos asociaciones indirectas significativas en dos pasos.	talp_upc_run1	Los resultados mostraron que el apego parental tuvo una asociación directa con PTG, dos asociaciones indirectas significativas <tag>en</tag> un solo paso con PTG (mediante creencias de justicia y reevaluación cognitiva), dos asociaciones indirectas significativas en dos pasos.	Accuracy - Mistranslation	Minor	288846
3	doc16	The results showed that parental attachment had a direct association with PTG, two significant one-step indirect associations with PTG (through justice beliefs and cognitive reappraisal), two significant two-step indirect associations (through feelings of safety via justice beliefs and justice beliefs via cognitive reappraisal), and one significant three-step indirect association (through feelings of safety via justice beliefs by cognitive reappraisal).		Los resultados mostraron que el apego parental tuvo una asociación directa con PTG, dos asociaciones indirectas significativas en un solo paso con PTG (mediante creencias de justicia y reevaluación cognitiva), dos asociaciones indirectas significativas en dos pasos.	talp_upc_run1	Los resultados mostraron que el apego parental tuvo una asociación directa con PTG, dos asociaciones indirectas significativas en un solo paso con PTG (mediante creencias de justicia y reevaluación cognitiva), dos asociaciones indirectas significativas <tag>en</tag> dos pasos.	Accuracy - Mistranslation	Minor	288846
3	doc16	The results showed that parental attachment had a direct association with PTG, two significant one-step indirect associations with PTG (through justice beliefs and cognitive reappraisal), two significant two-step indirect associations (through feelings of safety via justice beliefs and justice beliefs via cognitive reappraisal), and one significant three-step indirect association (through feelings of safety via justice beliefs by cognitive reappraisal).	The results showed that parental attachment had a direct association with PTG, two significant one-step indirect associations with PTG (through justice beliefs and cognitive reappraisal), two significant two-step indirect associations <tag>(through feelings of safety via justice beliefs and justice beliefs via cognitive reappraisal), and one significant three-step indirect association (through feelings of safety via justice beliefs by cognitive reappraisal).</tag>	Los resultados mostraron que el apego parental tuvo una asociación directa con PTG, dos asociaciones indirectas significativas en un solo paso con PTG (mediante creencias de justicia y reevaluación cognitiva), dos asociaciones indirectas significativas en dos pasos.	talp_upc_run1		Accuracy - Omission	Critical	288846
4	doc16	The results indicated that feelings of safety, justice beliefs, and cognitive reappraisal mediated the association between parental attachment and PTG.		Los resultados indicaron que los sentimientos de seguridad, creencias de justicia y reevaluación cognitiva mediaron la asociación entre apego parental y GTP.	talp_upc_run1	Los resultados indicaron que los sentimientos de seguridad, creencias de justicia y reevaluación cognitiva <tag>mediaron</tag> la asociación entre apego parental y GTP.	Accuracy - Mistranslation	Minor	288846
5	doc16	These findings highlight the importance of a family perspective and may help clinical psychologists to improve adolescents' PTG by helping them to build positive parental attachments.		Estos hallazgos resaltan la importancia de una perspectiva familiar y pueden ayudar a los psicólogos clínicos a mejorar la GTP de los adolescentes, ayudándolos a construir ataches parentales positivos.	talp_upc_run1	Estos hallazgos resaltan la importancia de una perspectiva familiar y pueden ayudar a los psicólogos clínicos a mejorar la GTP de los adolescentes, ayudándolos a construir <tag>ataches</tag> parentales positivos.	Accuracy - Mistranslation	Major	288846
1	doc17	Hypertension has been associated with worse outcomes in patients with COVID-19 infection, so concerns have been raised about the possibility that inhibitors of the renin-angiotensin system (RAS) could influence the prognosis of these patients.		Se ha asociado un peor pronóstico en pacientes con infección por COVID-19, por lo que se ha planteado la posibilidad de que los inhibidores del sistema renina-angiotensina (RAS) puedan influir en el pronóstico de estos pacientes.	talp_upc_run1	Se ha asociado un peor <tag>pronóstico</tag> en pacientes con infección por COVID-19, por lo que se ha planteado la posibilidad de que los inhibidores del sistema renina-angiotensina (RAS) puedan influir en el pronóstico de estos pacientes.	Accuracy - Mistranslation	Major	288846
1	doc17	Hypertension has been associated with worse outcomes in patients with COVID-19 infection, so concerns have been raised about the possibility that inhibitors of the renin-angiotensin system (RAS) could influence the prognosis of these patients.	<tag>Hypertension</tag> has been associated with worse outcomes in patients with COVID-19 infection, so concerns have been raised about the possibility that inhibitors of the renin-angiotensin system (RAS) could influence the prognosis of these patients.	Se ha asociado un peor pronóstico en pacientes con infección por COVID-19, por lo que se ha planteado la posibilidad de que los inhibidores del sistema renina-angiotensina (RAS) puedan influir en el pronóstico de estos pacientes.	talp_upc_run1		Accuracy - Omission	Major	288846
