SEG_ID	Doc	Source	Tagged Source	Target	MT	Tagged_Target	Error Category	Severity	Annotator_ID
5	doc100	The analysis of the literature showed that the use of modern non-drug technologies in children with perinatal CNS pathology, and their introduction into practice can significantly increase the effectiveness of medical rehabilitation of such children.		Анализ литературы показал, что использование современных нелекарственных технологий у детей с перинатальной патологией ЦНС и их внедрение в практику могут значительно повысить эффективность медицинской реабилитации таких детей.	TMT_run1	Анализ литературы показал, что использование современных нелекарственных технологий у детей с перинатальной патологией ЦНС и <tag>их внедрение в практику</tag> могут значительно повысить эффективность медицинской реабилитации таких детей.	Style - Non-fluent	Minor	5000376
1	doc12	To estimate the effect of airline travel restrictions on the risk of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) importation.		Оценить влияние ограничений на проезд на самолетах на риск импорта коронавируса тяжелого острого респираторного синдрома 2 (SARS-CoV-2).	TMT_run1	<tag>Оценить влияние ограничений на проезд на самолетах на риск импорта коронавируса тяжелого острого респираторного синдрома 2 (SARS-CoV-2).</tag>	Unintelligible	Critical	5000376
2	doc12	We extracted passenger volume data for the entire global airline network, as well as the dates of the implementation of travel restrictions and the observation of the first case of coronavirus disease (COVID-19) in each country or territory, from publicly available sources.		Мы изучили данные об объеме пассажиров для всей глобальной сети воздушных путей, а также даты внедрения ограничений на проезд и наблюдения за первым случаем коронавирусной болезни (COVID-19) в каждой стране или территории из общедоступных источников.	TMT_run1	Мы изучили данные об объеме пассажиров для всей глобальной сети воздушных путей, а также даты внедрения ограничений на <tag>проезд</tag> и наблюдения за первым случаем коронавирусной болезни (COVID-19) в каждой стране или территории из общедоступных источников.	Terminology - Wrong term	Major	5000376
2	doc12	We extracted passenger volume data for the entire global airline network, as well as the dates of the implementation of travel restrictions and the observation of the first case of coronavirus disease (COVID-19) in each country or territory, from publicly available sources.		Мы изучили данные об объеме пассажиров для всей глобальной сети воздушных путей, а также даты внедрения ограничений на проезд и наблюдения за первым случаем коронавирусной болезни (COVID-19) в каждой стране или территории из общедоступных источников.	TMT_run1	Мы изучили данные об объеме пассажиров для всей глобальной сети воздушных путей, а также даты <tag>внедрения</tag> ограничений на проезд и наблюдения за первым случаем коронавирусной болезни (COVID-19) в каждой стране или территории из общедоступных источников.	Style - Non-fluent	Minor	5000376
2	doc12	We extracted passenger volume data for the entire global airline network, as well as the dates of the implementation of travel restrictions and the observation of the first case of coronavirus disease (COVID-19) in each country or territory, from publicly available sources.		Мы изучили данные об объеме пассажиров для всей глобальной сети воздушных путей, а также даты внедрения ограничений на проезд и наблюдения за первым случаем коронавирусной болезни (COVID-19) в каждой стране или территории из общедоступных источников.	TMT_run1	Мы изучили данные об объеме пассажиров для всей глобальной сети воздушных путей, а также даты внедрения ограничений на проезд и наблюдения за первым случаем коронавирусной болезни (COVID-19) в каждой стране или территории из <tag>общедоступных источников</tag>.	Style - Non-fluent	Minor	5000376
3	doc12	We calculated effective distance between every airport and the city of Wuhan, China.		Мы рассчитали эффективное расстояние между каждым аэропортом и городом Ухань, Китай.	TMT_run1	Мы рассчитали <tag>эффективное расстояние</tag> между каждым аэропортом и городом Ухань, Китай.	Terminology - Wrong term	Major	5000376
3	doc12	We calculated effective distance between every airport and the city of Wuhan, China.		Мы рассчитали эффективное расстояние между каждым аэропортом и городом Ухань, Китай.	TMT_run1	Мы рассчитали эффективное расстояние <tag>между каждым аэропортом и городом Ухань, Китай.</tag>	Style - Non-fluent	Major	5000376
4	doc12	We modelled the risk of SARS-CoV-2 importation by estimating survival probability, expressing median time of importation as a function of effective distance.		Мы моделировали риск импорта SARS-CoV-2 путем оценки вероятности выживания, выражая среднее время импорта как функцию эффективного расстояния.	TMT_run1	<tag>Мы моделировали риск импорта SARS-CoV-2 путем оценки вероятности выживания, выражая среднее время импорта как функцию эффективного расстояния.</tag>	Unintelligible	Critical	5000376
5	doc12	We calculated the relative change in importation risk under three different hypothetical scenarios that all resulted in different passenger volumes.		Мы рассчитали относительное изменение риска импорта в трех различных гипотетических сценариях, которые привели к различным пассажирским объемам.	TMT_run1	Мы рассчитали относительное изменение риска импорта в трех различных гипотетических сценариях, <tag>которые привели к различным пассажирским объемам</tag>.	Style - Non-fluent	Major	5000376
6	doc12	We identified 28 countries with imported cases of COVID-19 as at 26 February 2020.		Мы определили 28 стран с импортированными случаями COVID-19 на 26 февраля 2020 года.	TMT_run1	Мы определили 28 стран с <tag>импортированными</tag> случаями COVID-19 на 26 февраля 2020 года.	Terminology - Wrong term	Major	5000376
7	doc12	The arrival time of the virus at these countries ranged from 39 to 80 days since identification of the first case in Wuhan.		Время появления вируса в этих странах варьировалось от 39 до 80 дней с момента идентификации первого случая в Ухане.	TMT_run1	Время появления вируса в этих странах варьировалось от 39 до 80 дней с момента <tag>идентификации</tag> первого случая в Ухане.	Accuracy - Mistranslation	Minor	5000376
8	doc12	Our analysis of relative change in risk indicated that strategies of reducing global passenger volume and imposing travel restrictions at a further 10 hub airports would be equally effective in reducing the risk of importation of SARS-CoV-2; however, this reduction is very limited with a close-to-zero median relative change in risk.		Наш анализ относительного изменения риска показал, что стратегии снижения глобального объема пассажиров и введения ограничений на проезд еще в 10 люминальных аэропортах будут одинаково эффективны в снижении риска импорта SARS-CoV-2; однако это снижение очень ограничено с близкой к нулю медианой относительного изменения риска.	TMT_run1	Наш анализ относительного изменения риска показал, что стратегии снижения глобального объема пассажиров и введения ограничений на <tag>проезд</tag> еще в 10 люминальных аэропортах будут одинаково эффективны в снижении риска импорта SARS-CoV-2; однако это снижение очень ограничено с близкой к нулю медианой относительного изменения риска.	Terminology - Wrong term	Major	5000376
8	doc12	Our analysis of relative change in risk indicated that strategies of reducing global passenger volume and imposing travel restrictions at a further 10 hub airports would be equally effective in reducing the risk of importation of SARS-CoV-2; however, this reduction is very limited with a close-to-zero median relative change in risk.		Наш анализ относительного изменения риска показал, что стратегии снижения глобального объема пассажиров и введения ограничений на проезд еще в 10 люминальных аэропортах будут одинаково эффективны в снижении риска импорта SARS-CoV-2; однако это снижение очень ограничено с близкой к нулю медианой относительного изменения риска.	TMT_run1	Наш анализ относительного изменения риска показал, что стратегии снижения глобального объема пассажиров и введения ограничений на проезд еще в 10 люминальных аэропортах будут одинаково эффективны в снижении риска импорта SARS-CoV-2; <tag>однако это снижение очень ограничено с близкой к нулю медианой относительного изменения риска.</tag>	Style - Non-fluent	Major	5000376
9	doc12	The hypothetical variations in observed travel restrictions were not sufficient to prevent the global spread of SARS-CoV-2; further research should also consider travel by land and sea.		Гипотетические различия в наблюдаемых ограничениях путешествий были недостаточными для предотвращения глобального распространения SARS-CoV-2; дальнейшие исследования также должны рассмотреть возможность путешествий по сугам и морям.	TMT_run1	<tag>Гипотетические различия в наблюдаемых ограничениях путешествий были недостаточными для предотвращения глобального распространения SARS-CoV-2; дальнейшие исследования также должны рассмотреть возможность путешествий по сугам и морям.</tag>	Style - Non-fluent	Minor	5000376
10	doc12	Our study highlights the importance of strengthening local capacities for disease monitoring and control.		Наше исследование подчеркивает важность укрепления местных возможностей для мониторинга и контроля заболеваний.	TMT_run1	Наше исследование <tag>подчеркивает</tag> важность укрепления местных возможностей для мониторинга и контроля заболеваний.	Accuracy - Mistranslation	Minor	5000376
10	doc12	Our study highlights the importance of strengthening local capacities for disease monitoring and control.		Наше исследование подчеркивает важность укрепления местных возможностей для мониторинга и контроля заболеваний.	TMT_run1	Наше исследование подчеркивает <tag>важность укрепления местных возможностей</tag> для мониторинга и контроля заболеваний.	Style - Non-fluent	Minor	5000376
1	doc13	To assess the efficacy of an immunomodulatory drug based on a muramylpeptide composition in the treatment of patients with chronic generalized periodontitis.		Оценить эффективность иммуномодулирующего препарата на основе композиции мурамилпептида в лечении пациентов с хроническим генерализованным пародонтитом.	TMT_run1	<tag>Оценить эффективность</tag> иммуномодулирующего препарата на основе композиции мурамилпептида в лечении пациентов с хроническим генерализованным пародонтитом.	Linguistic Conventions - Grammar	Minor	5000376
2	doc13	The study comprised 40 patients with chronic generalized periodontitis.		Исследование включало 40 пациентов с хроническим генерализованным пародонтитом.	TMT_run1	<tag>Исследование включало</tag> 40 пациентов с хроническим генерализованным пародонтитом.	Style - Non-fluent	Minor	5000376
2	doc13	The study comprised 40 patients with chronic generalized periodontitis.		Исследование включало 40 пациентов с хроническим генерализованным пародонтитом.	TMT_run1	Исследование включало 40 пациентов с <tag>хроническим генерализованным пародонтитом</tag>.	Terminology - Wrong term	Minor	5000376
3	doc13	In controls the treatment consisted in oral hygiene instructions, professional oral hygiene procedures and root scalling while in main study group the conventional treatment protocol was combined with intramuscular injections of muramylpeptide composition.		В контроле лечение заключалось в инструкциях по гигиене полости рта, профессиональных процедурах гигиены полости рта и удалении корней, в то время как в основной группе исследования обычный протокол лечения сочетался с внутримышечными инъекциями композиции мурамилпептида.	TMT_run1	<tag>В контроле лечение заключалось в инструкциях по гигиене полости рта, профессиональных процедурах гигиены полости рта и удалении корней, в то время как в основной группе исследования обычный протокол лечения сочетался с внутримышечными инъекциями композиции мурамилпептида.</tag>	Unintelligible	Critical	5000376
4	doc13	The study showed significant reduction of inflammatory symptoms in periodontal tissues in muramylpeptide composition group.		Исследование показало значительное уменьшение воспалительных симптомов в тканях пародонта в группе мурамилпептидной композиции.	TMT_run1	Исследование <tag>показало</tag> значительное уменьшение воспалительных симптомов в тканях пародонта в группе мурамилпептидной композиции.	Terminology - Wrong term	Minor	5000376
4	doc13	The study showed significant reduction of inflammatory symptoms in periodontal tissues in muramylpeptide composition group.		Исследование показало значительное уменьшение воспалительных симптомов в тканях пародонта в группе мурамилпептидной композиции.	TMT_run1	Исследование показало значительное уменьшение воспалительных симптомов в тканях пародонта в <tag>группе мурамилпептидной композиции</tag>.	Accuracy - Mistranslation	Minor	5000376
5	doc13	Muramylpeptide composition increases the threshold of tissue protection against constantly present microbial accumulations in periodontal disease patients thus providing opportunity for excluding toxic antimicrobial agents and/or antibiotics (or reducing their dosages).		Композиция мурамилпептида повышает порог защиты тканей от постоянно присутствующих микробных накоплений у пациентов с заболеваниями пародонта, что дает возможность исключить токсические противомикробные агенты и/или антибиотики (или снизить их дозировки).	TMT_run1	Композиция мурамилпептида повышает порог защиты тканей от постоянно присутствующих <tag>микробных накоплений</tag> у пациентов с заболеваниями пародонта, что дает возможность исключить токсические противомикробные агенты и/или антибиотики (или снизить их дозировки).	Accuracy - Mistranslation	Minor	5000376
5	doc13	Muramylpeptide composition increases the threshold of tissue protection against constantly present microbial accumulations in periodontal disease patients thus providing opportunity for excluding toxic antimicrobial agents and/or antibiotics (or reducing their dosages).		Композиция мурамилпептида повышает порог защиты тканей от постоянно присутствующих микробных накоплений у пациентов с заболеваниями пародонта, что дает возможность исключить токсические противомикробные агенты и/или антибиотики (или снизить их дозировки).	TMT_run1	Композиция мурамилпептида повышает порог защиты тканей от постоянно присутствующих микробных накоплений у пациентов с заболеваниями пародонта, что дает возможность исключить токсические противомикробные <tag>агенты</tag> и/или антибиотики (или снизить их дозировки).	Accuracy - Mistranslation	Minor	5000376
5	doc13	Muramylpeptide composition increases the threshold of tissue protection against constantly present microbial accumulations in periodontal disease patients thus providing opportunity for excluding toxic antimicrobial agents and/or antibiotics (or reducing their dosages).		Композиция мурамилпептида повышает порог защиты тканей от постоянно присутствующих микробных накоплений у пациентов с заболеваниями пародонта, что дает возможность исключить токсические противомикробные агенты и/или антибиотики (или снизить их дозировки).	TMT_run1	<tag>Композиция</tag> мурамилпептида повышает порог защиты тканей от постоянно присутствующих микробных накоплений у пациентов с заболеваниями пародонта, что дает возможность исключить токсические противомикробные агенты и/или антибиотики (или снизить их дозировки).	Terminology - Wrong term	Minor	5000376
1	doc16	A simplified grading system for trachoma was published by the World Health Organization (WHO) in 1987.		Упрощенная система градации трахомы была опубликована Всемирной организацией здравоохранения (ВОЗ) в 1987 году.	TMT_run1	Упрощенная <tag>система градации трахомы</tag> была опубликована Всемирной организацией здравоохранения (ВОЗ) в 1987 году.	Terminology - Wrong term	Minor	5000376
2	doc16	Intended for use by non-specialist personnel working at community level, the system includes five signs, each of which can be present or absent in any eye: (i) trachomatous trichiasis; (ii) corneal opacity; (iii) trachomatous inflammation-follicular; (iv) trachomatous inflammation-intense; and (v) trachomatous scarring.		Система предназначена для использования неспециалистическим персоналом, работающим на общественном уровне, система включает пять признаков, каждый из которых может присутствовать или отсутствовать в любом глазу: (i) трахоматозный трихиаз; (ii) помутнение роговицы; (iii) трахоматозное воспаление-фолликулярное; (iv) трахоматозное воспаление-интенсивное; и (v) трахоматозное рубцевание.	TMT_run1	Система предназначена для использования неспециалистическим персоналом, работающим на общественном уровне, система включает пять признаков, каждый из которых может присутствовать или отсутствовать в любом глазу: (i) трахоматозный трихиаз; (ii) помутнение роговицы; (iii) трахоматозное воспаление-фолликулярное; (iv) <tag>трахоматозное воспаление-интенсивное</tag>; и (v) трахоматозное рубцевание.	Accuracy - Mistranslation	Minor	5000376
2	doc16	Intended for use by non-specialist personnel working at community level, the system includes five signs, each of which can be present or absent in any eye: (i) trachomatous trichiasis; (ii) corneal opacity; (iii) trachomatous inflammation-follicular; (iv) trachomatous inflammation-intense; and (v) trachomatous scarring.		Система предназначена для использования неспециалистическим персоналом, работающим на общественном уровне, система включает пять признаков, каждый из которых может присутствовать или отсутствовать в любом глазу: (i) трахоматозный трихиаз; (ii) помутнение роговицы; (iii) трахоматозное воспаление-фолликулярное; (iv) трахоматозное воспаление-интенсивное; и (v) трахоматозное рубцевание.	TMT_run1	Система предназначена для использования <tag>неспециалистическим персоналом, работающим на общественном уровне</tag>, система включает пять признаков, каждый из которых может присутствовать или отсутствовать в любом глазу: (i) трахоматозный трихиаз; (ii) помутнение роговицы; (iii) трахоматозное воспаление-фолликулярное; (iv) трахоматозное воспаление-интенсивное; и (v) трахоматозное рубцевание.	Accuracy - Mistranslation	Minor	5000376
3	doc16	Though neither perfectly sensitive nor perfectly specific for trachoma, these signs have been essential tools for identifying populations that need interventions to eliminate trachoma as a public health problem.		Хотя они не являются ни идеально чувствительными, ни идеально специфичными для трахомы, эти признаки были необходимыми инструментами для выявления популяций, которым необходимы вмешательства для устранения трахомы как проблемы общественного здравоохранения.	TMT_run1	<tag>Хотя они не являются ни идеально чувствительными, ни идеально специфичными для трахомы</tag>, эти признаки были необходимыми инструментами для выявления популяций, которым необходимы вмешательства для устранения трахомы как проблемы общественного здравоохранения.	Style - Non-fluent	Major	5000376
4	doc16	In 2018, at WHO's 4th global scientific meeting on trachoma, the definition of one of the signs, trachomatous trichiasis, was amended to exclude trichiasis that affects only the lower eyelid.		В 2018 году на 4-м глобальном научном заседании ВОЗ по трахоме определение одного из признаков, трахоматозного трихиаза, было изменено, чтобы исключить трихиаз, поражающий только нижнее веко.	TMT_run1	В 2018 году на 4-м глобальном научном заседании ВОЗ по трахоме определение одного из признаков<tag>,</tag> трахоматозного трихиаза, было изменено, чтобы исключить трихиаз, поражающий только нижнее веко.	Linguistic Conventions - Punctuation	Major	5000376
4	doc16	In 2018, at WHO's 4th global scientific meeting on trachoma, the definition of one of the signs, trachomatous trichiasis, was amended to exclude trichiasis that affects only the lower eyelid.		В 2018 году на 4-м глобальном научном заседании ВОЗ по трахоме определение одного из признаков, трахоматозного трихиаза, было изменено, чтобы исключить трихиаз, поражающий только нижнее веко.	TMT_run1	В 2018 году на 4-м глобальном научном заседании ВОЗ по трахоме определение одного из признаков, трахоматозного трихиаза<tag>,</tag> было изменено, чтобы исключить трихиаз, поражающий только нижнее веко.	Linguistic Conventions - Punctuation	Major	5000376
4	doc16	In 2018, at WHO's 4th global scientific meeting on trachoma, the definition of one of the signs, trachomatous trichiasis, was amended to exclude trichiasis that affects only the lower eyelid.		В 2018 году на 4-м глобальном научном заседании ВОЗ по трахоме определение одного из признаков, трахоматозного трихиаза, было изменено, чтобы исключить трихиаз, поражающий только нижнее веко.	TMT_run1	В 2018 году на 4-м глобальном научном заседании ВОЗ по трахоме определение одного из признаков, трахоматозного трихиаза, было изменено, <tag>чтобы</tag> исключить трихиаз, поражающий только нижнее веко.	Style - Non-fluent	Minor	5000376
5	doc16	This paper presents the amended system, updates its presentation, offers notes on its use and identifies areas of ongoing debate.		В данной статье представлена измененная система, обновлена ее презентация, предлагаются замечания по ее использованию и определены области текущих дебатов.	TMT_run1	<tag>В данной статье представлена измененная система, обновлена ее презентация, предлагаются замечания по ее использованию и определены области текущих дебатов.</tag>	Style - Non-fluent	Neutral	5000376
1	doc18	On 21 January 2020, the city of Taizhou, China, reported its first imported coronavirus disease 2019 (COVID-19) case and subsequently the number of cases rapidly increased.		21 января 2020 года город Taizhou, Китай, сообщил о своем первом завозном случае коронавирусной болезни 2019 года (COVID-19), а затем количество случаев быстро увеличилось.	TMT_run1	21 января 2020 года город <tag>Taizhou</tag>, Китай, сообщил о своем первом завозном случае коронавирусной болезни 2019 года (COVID-19), а затем количество случаев быстро увеличилось.	Accuracy - Untranslated	Major	5000376
1	doc18	On 21 January 2020, the city of Taizhou, China, reported its first imported coronavirus disease 2019 (COVID-19) case and subsequently the number of cases rapidly increased.		21 января 2020 года город Taizhou, Китай, сообщил о своем первом завозном случае коронавирусной болезни 2019 года (COVID-19), а затем количество случаев быстро увеличилось.	TMT_run1	21 января 2020 года город Taizhou, Китай, сообщил о своем первом <tag>завозном</tag> случае коронавирусной болезни 2019 года (COVID-19), а затем количество случаев быстро увеличилось.	Terminology - Inconsistent use of terminology	Major	5000376
1	doc18	On 21 January 2020, the city of Taizhou, China, reported its first imported coronavirus disease 2019 (COVID-19) case and subsequently the number of cases rapidly increased.		21 января 2020 года город Taizhou, Китай, сообщил о своем первом завозном случае коронавирусной болезни 2019 года (COVID-19), а затем количество случаев быстро увеличилось.	TMT_run1	<tag>21 января 2020 года город Taizhou, Китай,</tag> сообщил о своем первом завозном случае коронавирусной болезни 2019 года (COVID-19), а затем количество случаев быстро увеличилось.	Style - Non-fluent	Major	5000376
